thick,crossplane,y,x,r,temp
6.309795344714412e-07,4.7616119015992,2,1,0.3,200
7.94393050644253e-07,4.9527144802169225,2,1,0.3,200
9.999977783332481e-07,5.172380738610238,2,1,0.3,200
1.2589338509288132e-06,5.383550539650844,2,1,0.3,200
1.584904059256341e-06,5.574134573654693,2,1,0.3,200
1.9952611144521686e-06,5.770089508614266,2,1,0.3,200
2.5117799057024445e-06,5.962471444869769,2,1,0.3,200
3.162299527099723e-06,6.124651477526146,2,1,0.3,200
3.981006882171118e-06,6.292802378195463,2,1,0.3,200
5.0118780098525094e-06,6.4489635473847144,2,1,0.3,200
6.309515301522944e-06,6.574662974781843,2,1,0.3,200
7.943266795233748e-06,6.6943800284634145,2,1,0.3,200
9.999983878455385e-06,6.774895138763515,2,1,0.3,200
1.258927394343638e-05,6.859129698103943,2,1,0.3,200
1.5848982028227177e-05,6.940158478397838,2,1,0.3,200
1.995249932510683e-05,6.989890931624764,2,1,0.3,200
2.5118918316225944e-05,7.044073640703574,2,1,0.3,200
3.162286277686824e-05,7.073633843577062,2,1,0.3,200
3.98107467423544e-05,7.130564090190267,2,1,0.3,200
5.0118742852366294e-05,7.158849723618696,2,1,0.3,200
6.309573331621971e-05,7.152916634574898,2,1,0.3,200
7.94327223369682e-05,7.180346452741289,2,1,0.3,200
9.999996525449823e-05,7.204295508733371,2,1,0.3,200
1.2462632774523397e-09,0.5747678122932757,2,2,0.6,200
1.6123404399194344e-09,0.64954887009915,2,2,0.6,200
2.0453483189416143e-09,0.7384335560055523,2,2,0.6,200
2.4440992434084992e-09,0.8162897887255326,2,2,0.6,200
3.2322337900986217e-09,0.9037107850670837,2,2,0.6,200
3.917766683708651e-09,0.9716895979568053,2,2,0.6,200
5.000335134259208e-09,1.084869055569889,2,2,0.6,200
6.263923311108546e-09,1.2114707130980313,2,2,0.6,200
7.932910622433764e-09,1.3226169745458205,2,2,0.6,200
9.981890043303318e-09,1.4688268920269774,2,2,0.6,200
1.2478912968472305e-08,1.6010792873519624,2,2,0.6,200
1.584739297810704e-08,1.7445367717662759,2,2,0.6,200
1.999778599366174e-08,1.9052229356845873,2,2,0.6,200
2.523341691935828e-08,2.0857529971815887,2,2,0.6,200
3.1531648545792265e-08,2.2752241981401036,2,2,0.6,200
3.9744619809717636e-08,2.4771252060980498,2,2,0.6,200
5.016893327834684e-08,2.7049528883088794,2,2,0.6,200
6.307123349297437e-08,2.8974000910473343,2,2,0.6,200
7.938288992654701e-08,3.160062547482951,2,2,0.6,200
9.994577689606585e-08,3.3792984691133396,2,2,0.6,200
1.258205071750876e-07,3.640961944248299,2,2,0.6,200
1.5850815141194812e-07,3.9196967813272363,2,2,0.6,200
1.9951044048320355e-07,4.179785221310886,2,2,0.6,200
2.511644168224695e-07,4.4859108728156984,2,2,0.6,200
3.162345985440559e-07,4.779446194135169,2,2,0.6,200
3.9813563087793135e-07,5.0727086115610485,2,2,0.6,200
5.012654966403361e-07,5.393970175584114,2,2,0.6,200
6.309073495451817e-07,5.7082554571393125,2,2,0.6,200
7.943813328498355e-07,6.018438083310829,2,2,0.6,200
1.0000496414893323e-06,6.312787376969475,2,2,0.6,200
1.258936364503968e-06,6.627588163523592,2,2,0.6,200
1.5849318017191809e-06,6.949616646662747,2,2,0.6,200
1.9953206338319235e-06,7.238844999806064,2,2,0.6,200
2.511835050179468e-06,7.542895382667969,2,2,0.6,200
3.162364017681954e-06,7.796162747797126,2,2,0.6,200
3.981046216400874e-06,8.05582842274066,2,2,0.6,200
5.011813902374417e-06,8.271153839675954,2,2,0.6,200
6.309585970902811e-06,8.452059017214294,2,2,0.6,200
7.943325658762454e-06,8.651486866395858,2,2,0.6,200
9.999918258004975e-06,8.791187852100176,2,2,0.6,200
1.2589360831713586e-05,8.933007053585793,2,2,0.6,200
1.584885781658827e-05,9.056269382129708,2,2,0.6,200
1.9952589812505332e-05,9.148782785145647,2,2,0.6,200
2.511892914078702e-05,9.226323911007587,2,2,0.6,200
3.162277890691393e-05,9.315369086040503,2,2,0.6,200
3.98107730730149e-05,9.348506282040972,2,2,0.6,200
5.0118699931840335e-05,9.403568762784557,2,2,0.6,200
6.309564046555584e-05,9.446527268043155,2,2,0.6,200
7.943284129509688e-05,9.470761792627584,2,2,0.6,200
9.999999087066055e-05,9.49731780328024,2,2,0.6,200
1.2879902514766277e-09,0.8151936622431485,2,1,0.4,400
1.6261011683293707e-09,0.9010810001631462,2,1,0.4,400
1.965876087304316e-09,1.0140306525980605,2,1,0.4,400
2.496986029406201e-09,1.126643901216582,2,1,0.4,400
3.156072880750154e-09,1.238191975472963,2,1,0.4,400
3.9236115506292226e-09,1.3502331970174108,2,1,0.4,400
5.093654350843103e-09,1.4859462530194696,2,1,0.4,400
6.328631635721799e-09,1.6136011822928211,2,1,0.4,400
7.932441708875606e-09,1.718757725053263,2,1,0.4,400
1.0050007300070214e-08,1.8644457587768906,2,1,0.4,400
1.2621083726104385e-08,2.0338568802638926,2,1,0.4,400
1.5938187468512558e-08,2.2024737571694355,2,1,0.4,400
2.0023277494500256e-08,2.3311547721747976,2,1,0.4,400
2.521608052549708e-08,2.5065842224426085,2,1,0.4,400
3.165447253194648e-08,2.682808751391016,2,1,0.4,400
3.978631436721291e-08,2.8806138729140116,2,1,0.4,400
5.009685805586655e-08,3.0608940250090666,2,1,0.4,400
6.308573264166012e-08,3.2342684530193813,2,1,0.4,400
7.933729062798901e-08,3.4368882368544056,2,1,0.4,400
9.995988569962106e-08,3.6534656653888824,2,1,0.4,400
1.2595469121338468e-07,3.8409557765719953,2,1,0.4,400
1.583931588500784e-07,4.079271304807934,2,1,0.4,400
1.9959728966799715e-07,4.285920121551452,2,1,0.4,400
2.5123050913632286e-07,4.504799144820948,2,1,0.4,400
3.162113356176664e-07,4.71611157498781,2,1,0.4,400
3.980669248080204e-07,4.949232421510996,2,1,0.4,400
5.011285912765042e-07,5.151891399331583,2,1,0.4,400
6.309587104876881e-07,5.382074815676062,2,1,0.4,400
7.944067407718944e-07,5.5606123067976405,2,1,0.4,400
1.0000205391813513e-06,5.763877079537502,2,1,0.4,400
1.2589239710099035e-06,5.932096328271004,2,1,0.4,400
1.5848918512101563e-06,6.105892621531854,2,1,0.4,400
1.995270201168542e-06,6.255539678284322,2,1,0.4,400
2.5119276123500874e-06,6.392833688628263,2,1,0.4,400
3.1622221011295304e-06,6.531155976740547,2,1,0.4,400
3.980959754790581e-06,6.63303607864365,2,1,0.4,400
5.011867184328952e-06,6.730263357510394,2,1,0.4,400
6.309553519333382e-06,6.8262809606672485,2,1,0.4,400
7.943365718257935e-06,6.878277823973781,2,1,0.4,400
1.0000051725041555e-05,6.949637440105224,2,1,0.4,400
1.25893049661265e-05,6.9712805873432,2,1,0.4,400
1.5848966116008427e-05,7.016950571730555,2,1,0.4,400
1.995252835626008e-05,7.05683217942687,2,1,0.4,400
2.511890757455957e-05,7.088103296294406,2,1,0.4,400
3.162268798213427e-05,7.103425497005005,2,1,0.4,400
3.981062629775908e-05,7.118297369732335,2,1,0.4,400
5.011861138394968e-05,7.135405876977521,2,1,0.4,400
6.309564538510478e-05,7.1479282327045786,2,1,0.4,400
7.943276484987021e-05,7.149789002627729,2,1,0.4,400
0.0001000000641903112,7.174659050751058,2,1,0.4,400
1.1934713657593224e-09,0.79217758451715,1,1,0.5,400
1.5611154565324964e-09,0.8694882768649166,1,1,0.5,400
1.961104991370433e-09,0.9749942188326711,1,1,0.5,400
2.5335044747308828e-09,1.0642655322260417,1,1,0.5,400
3.1200479549900816e-09,1.185737176871621,1,1,0.5,400
3.96591614757142e-09,1.312684871026433,1,1,0.5,400
5.0350785393379425e-09,1.4317441895586176,1,1,0.5,400
6.351589599034e-09,1.5801604493033965,1,1,0.5,400
7.98106487487118e-09,1.7295193641472237,1,1,0.5,400
9.986379884674647e-09,1.8788493310002183,1,1,0.5,400
1.2576719252333809e-08,2.0292472008900972,1,1,0.5,400
1.5808339652574303e-08,2.2134044986484924,1,1,0.5,400
1.9973951830266967e-08,2.408073890844167,1,1,0.5,400
2.5153193411491e-08,2.6100020974929627,1,1,0.5,400
3.161555658530645e-08,2.804193562659327,1,1,0.5,400
3.977577759109512e-08,3.030151336646348,1,1,0.5,400
5.016501906128909e-08,3.245731282686879,1,1,0.5,400
6.318230867539246e-08,3.536598287918659,1,1,0.5,400
7.937607989330423e-08,3.7828441303903633,1,1,0.5,400
1.00041969288623e-07,4.027291020890009,1,1,0.5,400
1.259912133441631e-07,4.328912574727878,1,1,0.5,400
1.5853218705499938e-07,4.614409215055871,1,1,0.5,400
1.995227296838986e-07,4.926548376161826,1,1,0.5,400
2.5123211298055233e-07,5.222565192704203,1,1,0.5,400
3.1622456942378886e-07,5.5384112457772705,1,1,0.5,400
3.9811194166294406e-07,5.860185778205312,1,1,0.5,400
5.01228069264454e-07,6.196484183584193,1,1,0.5,400
6.309680212272934e-07,6.517530148009926,1,1,0.5,400
7.943911261579618e-07,6.843032937415689,1,1,0.5,400
1.0000255251470838e-06,7.123499772281089,1,1,0.5,400
1.258940368758759e-06,7.422339010426948,1,1,0.5,400
1.584861572922552e-06,7.724470037704266,1,1,0.5,400
1.9952251458196022e-06,7.991723402176139,1,1,0.5,400
2.512047172342345e-06,8.238434334791314,1,1,0.5,400
3.16237208393222e-06,8.452450806695383,1,1,0.5,400
3.980999902775683e-06,8.666376415270841,1,1,0.5,400
5.011873826693436e-06,8.840611396243736,1,1,0.5,400
6.309586528544487e-06,8.995838146459942,1,1,0.5,400
7.943287304350708e-06,9.115841087230455,1,1,0.5,400
1.000001246424976e-05,9.237606172431118,1,1,0.5,400
1.2589324821985611e-05,9.355865395515725,1,1,0.5,400
1.584888174748606e-05,9.417676783411123,1,1,0.5,400
1.9952667640979904e-05,9.485470421425067,1,1,0.5,400
2.511887853009554e-05,9.542063110776498,1,1,0.5,400
3.1622793652081015e-05,9.579014984961221,1,1,0.5,400
3.981074201004263e-05,9.614544117455809,1,1,0.5,400
5.011864219680449e-05,9.647767911821017,1,1,0.5,400
6.309576265462053e-05,9.680108424184779,1,1,0.5,400
7.94328388834474e-05,9.689339757179889,1,1,0.5,400
0.00010000001164642569,9.702535276617892,1,1,0.5,400
1.2573264736737939e-09,0.8275393025583351,2,1,0.3,400
1.498512580163408e-09,0.9317228427274596,2,1,0.3,400
2.003373765115074e-09,1.0336946788697594,2,1,0.3,400
2.4162624069848976e-09,1.1374549967302496,2,1,0.3,400
3.200097063358786e-09,1.2694372009786075,2,1,0.3,400
3.955478697628166e-09,1.3516904125413516,2,1,0.3,400
4.989871026052608e-09,1.482939937925723,2,1,0.3,400
6.288636070540159e-09,1.6220539303281867,2,1,0.3,400
7.964913435250387e-09,1.740524332929433,2,1,0.3,400
1.0004376234805948e-08,1.8637885677640382,2,1,0.3,400
1.2644671542901133e-08,2.0132200695139195,2,1,0.3,400
1.595020160039628e-08,2.148456264667308,2,1,0.3,400
1.9888647411708845e-08,2.3116280677767436,2,1,0.3,400
2.50413638211331e-08,2.4526514209185635,2,1,0.3,400
3.1591235591703164e-08,2.6168630032828046,2,1,0.3,400
3.9802573057482086e-08,2.7744342317988964,2,1,0.3,400
5.010822810256511e-08,2.9534332062481963,2,1,0.3,400
6.305012123258252e-08,3.1117774371945073,2,1,0.3,400
7.938910945413356e-08,3.2820473512935497,2,1,0.3,400
9.995085631666482e-08,3.4700220804206947,2,1,0.3,400
1.2578492910218253e-07,3.6528703919570815,2,1,0.3,400
1.584608179858147e-07,3.838172201036206,2,1,0.3,400
1.9952978864750953e-07,4.024539724608559,2,1,0.3,400
2.511379587832777e-07,4.20625439742392,2,1,0.3,400
3.1614093691777765e-07,4.396130284756123,2,1,0.3,400
3.981933731776071e-07,4.590277247002347,2,1,0.3,400
5.011482758203806e-07,4.7921164693601535,2,1,0.3,400
6.309328871408832e-07,4.952173242581672,2,1,0.3,400
7.942713202514487e-07,5.15412795661057,2,1,0.3,400
9.999786817437021e-07,5.308267772062479,2,1,0.3,400
1.2588795467243303e-06,5.454755718557289,2,1,0.3,400
1.5848176635284754e-06,5.60586689118562,2,1,0.3,400
1.9952504183620893e-06,5.735888190111364,2,1,0.3,400
2.511934472189217e-06,5.87630151054051,2,1,0.3,400
3.1622372586503238e-06,5.992059146751614,2,1,0.3,400
3.981077553241501e-06,6.084635104904226,2,1,0.3,400
5.011921141971419e-06,6.175132705993378,2,1,0.3,400
6.3095539082347185e-06,6.247989007924906,2,1,0.3,400
7.943273254165716e-06,6.298741365012425,2,1,0.3,400
9.999984711176147e-06,6.3760359381310705,2,1,0.3,400
1.2589232668274291e-05,6.405676474321104,2,1,0.3,400
1.5848940972050788e-05,6.437942503627805,2,1,0.3,400
1.9952564568571937e-05,6.462879900169278,2,1,0.3,400
2.5118860968876463e-05,6.505026398800396,2,1,0.3,400
3.162279291230591e-05,6.514043736672153,2,1,0.3,400
3.981072157753642e-05,6.532251808057472,2,1,0.3,400
5.011875421973631e-05,6.554012299505418,2,1,0.3,400
6.309572951403011e-05,6.570621049515555,2,1,0.3,400
7.943277836741675e-05,6.568183570059729,2,1,0.3,400
0.00010000003675642904,6.568501621572418,2,1,0.3,400
1.3160291069865347e-09,0.8857035236200207,2,1,0.1,300
1.630613842228151e-09,0.9863469957427781,2,1,0.1,300
1.968367745239022e-09,1.105616311773851,2,1,0.1,300
2.5533994549471887e-09,1.2350410596271977,2,1,0.1,300
3.2161937211710618e-09,1.3420948558945471,2,1,0.1,300
4.022446199063693e-09,1.459114403119967,2,1,0.1,300
4.913180469920409e-09,1.5958853572015619,2,1,0.1,300
6.304005931532658e-09,1.7404008406934763,2,1,0.1,300
8.041125886798424e-09,1.8503655631963147,2,1,0.1,300
9.969979839561323e-09,1.9797294247374233,2,1,0.1,300
1.266584685534914e-08,2.1109065622374623,2,1,0.1,300
1.5727575590563008e-08,2.232183685773053,2,1,0.1,300
1.9994955691193963e-08,2.3778576850337623,2,1,0.1,300
2.5104292774245793e-08,2.511073051309138,2,1,0.1,300
3.158896971737e-08,2.6587108852357924,2,1,0.1,300
3.974505219188967e-08,2.7862837292145533,2,1,0.1,300
5.013950794857652e-08,2.9610014870486947,2,1,0.1,300
6.310759741406771e-08,3.0933627372104366,2,1,0.1,300
7.933475202588258e-08,3.248949989433273,2,1,0.1,300
1.0007377691365008e-07,3.3872768604222285,2,1,0.1,300
1.2589826884909645e-07,3.554372804371219,2,1,0.1,300
1.5851161819521762e-07,3.711169551666467,2,1,0.1,300
1.9952343869897885e-07,3.851565605129268,2,1,0.1,300
2.5128152704280856e-07,4.034786991076953,2,1,0.1,300
3.161992981950483e-07,4.200990395975414,2,1,0.1,300
3.9798264704450077e-07,4.371901926488599,2,1,0.1,300
5.011338804178588e-07,4.535069712958663,2,1,0.1,300
6.309789529883285e-07,4.6926582259473175,2,1,0.1,300
7.942803020115919e-07,4.848166155595919,2,1,0.1,300
1.000029955483548e-06,4.98009787208862,2,1,0.1,300
1.2588747007804221e-06,5.12849128348638,2,1,0.1,300
1.5849293329915257e-06,5.255985384169015,2,1,0.1,300
1.9952761198848865e-06,5.391874172520314,2,1,0.1,300
2.511931364584061e-06,5.490504654019235,2,1,0.1,300
3.1623111528383534e-06,5.5932979705924675,2,1,0.1,300
3.981084192490852e-06,5.703841542188251,2,1,0.1,300
5.011832176217428e-06,5.771775871707633,2,1,0.1,300
6.309583697590954e-06,5.85386593138448,2,1,0.1,300
7.943229973377547e-06,5.899826673415548,2,1,0.1,300
9.999975393754366e-06,5.959654747138811,2,1,0.1,300
1.2589292486981072e-05,6.015639495186458,2,1,0.1,300
1.5848944840372013e-05,6.053290995554017,2,1,0.1,300
1.9952571179654353e-05,6.073254872115963,2,1,0.1,300
2.5118933377622566e-05,6.092249161790394,2,1,0.1,300
3.16227802729087e-05,6.114998556564027,2,1,0.1,300
3.981067791943071e-05,6.1179729275722385,2,1,0.1,300
5.011868615505788e-05,6.142598558501223,2,1,0.1,300
6.309563216496552e-05,6.141308032103827,2,1,0.1,300
7.943282461584633e-05,6.164770846250365,2,1,0.1,300
0.00010000009624432607,6.169571560237582,2,1,0.1,300
1.3334524322822917e-09,0.8230921758135171,2,1,0.5,400
1.4937334244238702e-09,0.9317330610047218,2,1,0.5,400
2.0943310297930737e-09,1.0138651598343111,2,1,0.5,400
2.52972809867479e-09,1.1319403390646763,2,1,0.5,400
3.1447978104880073e-09,1.2513983732975538,2,1,0.5,400
4.015374801537112e-09,1.3807719463938122,2,1,0.5,400
4.97767273387647e-09,1.481726611175125,2,1,0.5,400
6.315200622063648e-09,1.63075532603574,2,1,0.5,400
7.866737150621618e-09,1.7671637817668355,2,1,0.5,400
9.994332697154276e-09,1.9107941626119875,2,1,0.5,400
1.263540553939409e-08,2.0670936097029124,2,1,0.5,400
1.582042040292996e-08,2.238455319142754,2,1,0.5,400
1.9974187059625462e-08,2.397420093947186,2,1,0.5,400
2.5112224244629788e-08,2.611940747382061,2,1,0.5,400
3.1656489777536365e-08,2.7804543141367333,2,1,0.5,400
3.9741349063936774e-08,3.004585764316585,2,1,0.5,400
5.005575655077625e-08,3.2043893052269485,2,1,0.5,400
6.31184681562438e-08,3.441704714516349,2,1,0.5,400
7.93741539960715e-08,3.6445388053381254,2,1,0.5,400
1.0003761944033907e-07,3.8845867315375004,2,1,0.5,400
1.2596151226506123e-07,4.130710906442406,2,1,0.5,400
1.5860958518054467e-07,4.398477169452113,2,1,0.5,400
1.9953065932919535e-07,4.629617588924114,2,1,0.5,400
2.5111840933631876e-07,4.877026642887695,2,1,0.5,400
3.1630344472293255e-07,5.160735266619336,2,1,0.5,400
3.9819298076309564e-07,5.390224308987019,2,1,0.5,400
5.012441488452702e-07,5.648276845529715,2,1,0.5,400
6.308969735036115e-07,5.878146750228566,2,1,0.5,400
7.944017062809598e-07,6.098639456792311,2,1,0.5,400
1.0000241728810076e-06,6.349233551977045,2,1,0.5,400
1.2589106535555858e-06,6.552774096297572,2,1,0.5,400
1.5848590055515223e-06,6.774094420057859,2,1,0.5,400
1.9952738100072636e-06,6.926290083231961,2,1,0.5,400
2.5119012222158515e-06,7.084808993302322,2,1,0.5,400
3.1623007458754673e-06,7.254029646259559,2,1,0.5,400
3.981070304434791e-06,7.3764030040045565,2,1,0.5,400
5.011777410062832e-06,7.486585723829119,2,1,0.5,400
6.309609081292768e-06,7.5713993048666515,2,1,0.5,400
7.943322213752751e-06,7.6667032160608395,2,1,0.5,400
1.0000009679272912e-05,7.718138632522735,2,1,0.5,400
1.2589298565662959e-05,7.800613614904555,2,1,0.5,400
1.584904341048046e-05,7.843251351400838,2,1,0.5,400
1.9952596812459748e-05,7.891827110146862,2,1,0.5,400
2.5118830953176343e-05,7.906640595070295,2,1,0.5,400
3.1622748999539795e-05,7.934411434723933,2,1,0.5,400
3.9810724583742446e-05,7.949083763384983,2,1,0.5,400
5.011862498339321e-05,7.9730989173294295,2,1,0.5,400
6.309564459148768e-05,7.995204003297951,2,1,0.5,400
7.943277897254568e-05,8.003759045630334,2,1,0.5,400
9.999997314267722e-05,8.020781842300948,2,1,0.5,400
1.3070501550045815e-09,0.5625475099416943,1,1,0.3,200
1.6158884565112606e-09,0.6247041486771869,1,1,0.3,200
1.9951778821655284e-09,0.7190035318842724,1,1,0.3,200
2.4998449025779405e-09,0.7899074383475786,1,1,0.3,200
3.1700957192947897e-09,0.8971967011942568,1,1,0.3,200
3.914900822489939e-09,0.9860667287150933,1,1,0.3,200
5.0311127175009465e-09,1.0809691188349055,1,1,0.3,200
6.317090994656683e-09,1.1977613499487048,1,1,0.3,200
7.909259279586627e-09,1.3242680556647792,1,1,0.3,200
9.995026162085103e-09,1.4339007571781668,1,1,0.3,200
1.2580449700950614e-08,1.567586705254331,1,1,0.3,200
1.587549810109753e-08,1.725833156043134,1,1,0.3,200
1.989453192642741e-08,1.8845118602178434,1,1,0.3,200
2.513044468858724e-08,2.0786926889807376,1,1,0.3,200
3.1661985327803426e-08,2.2498406603891854,1,1,0.3,200
3.985760648607691e-08,2.454816269524423,1,1,0.3,200
5.006408302084985e-08,2.670446459731631,1,1,0.3,200
6.31264665506265e-08,2.889532332276551,1,1,0.3,200
7.949785989708527e-08,3.1288760891639518,1,1,0.3,200
9.997769977494453e-08,3.391495263745123,1,1,0.3,200
1.2593273212816426e-07,3.6634733412650027,1,1,0.3,200
1.5858845854732464e-07,3.927018273400476,1,1,0.3,200
1.9952313610702248e-07,4.245557754754004,1,1,0.3,200
2.511232604730038e-07,4.521769824184802,1,1,0.3,200
3.1629077862036296e-07,4.861459818232518,1,1,0.3,200
3.981562095665827e-07,5.199998546983816,1,1,0.3,200
5.011384444359446e-07,5.535998384247596,1,1,0.3,200
6.310164792085572e-07,5.8551199226357795,1,1,0.3,200
7.943310390864873e-07,6.2318323466486305,1,1,0.3,200
1.0000248577787509e-06,6.553150666954484,1,1,0.3,200
1.2589004877846565e-06,6.9025184752074615,1,1,0.3,200
1.5849123328058681e-06,7.2303826938974645,1,1,0.3,200
1.9951855545034483e-06,7.5760565246665115,1,1,0.3,200
2.5119163421305763e-06,7.913750771281669,1,1,0.3,200
3.1622404009843493e-06,8.199742850275719,1,1,0.3,200
3.981034257854831e-06,8.477192630851496,1,1,0.3,200
5.011871343738191e-06,8.72432957093779,1,1,0.3,200
6.3096141115291895e-06,8.957629782372045,1,1,0.3,200
7.943238757399161e-06,9.16666230405668,1,1,0.3,200
9.999967373742679e-06,9.365303392102746,1,1,0.3,200
1.258934239243207e-05,9.509635778592628,1,1,0.3,200
1.584885134986181e-05,9.655752259352214,1,1,0.3,200
1.9952648436998596e-05,9.759717264288197,1,1,0.3,200
2.511893930438519e-05,9.856623434660465,1,1,0.3,200
3.162275815884137e-05,9.947367307401995,1,1,0.3,200
3.981066147021141e-05,10.01764930814037,1,1,0.3,200
5.0118800752883946e-05,10.068583132545271,1,1,0.3,200
6.309574580654385e-05,10.091873304807795,1,1,0.3,200
7.94328482432212e-05,10.128439292887238,1,1,0.3,200
9.999999621268011e-05,10.173655975916143,1,1,0.3,200
1.2810021864822441e-09,0.6058968843166849,2,1,0.4,200
1.578034363293691e-09,0.6665570991663268,2,1,0.4,200
1.9818590786133496e-09,0.7584805163507912,2,1,0.4,200
2.4694112454122765e-09,0.838405692302532,2,1,0.4,200
3.1644751790274687e-09,0.9298778233133803,2,1,0.4,200
3.955745873061973e-09,1.0492814830382042,2,1,0.4,200
5.0047466112081685e-09,1.1428180590926522,2,1,0.4,200
6.32349225810043e-09,1.2626307632240064,2,1,0.4,200
7.935985497597984e-09,1.3853152917960032,2,1,0.4,200
9.994573057828783e-09,1.5077703959427518,2,1,0.4,200
1.2505241827041338e-08,1.6407297785376693,2,1,0.4,200
1.5856472124560408e-08,1.7977603886451545,2,1,0.4,200
2.003553323665097e-08,1.9455231524744951,2,1,0.4,200
2.514086372337952e-08,2.110922122324772,2,1,0.4,200
3.167088735594128e-08,2.2739225684441315,2,1,0.4,200
3.97826716075783e-08,2.4454260103922234,2,1,0.4,200
5.0110954641171135e-08,2.653239728992502,2,1,0.4,200
6.31358662709289e-08,2.8372207354718153,2,1,0.4,200
7.941026238436176e-08,3.0372710233351574,2,1,0.4,200
1.0001484502858735e-07,3.2751595169093424,2,1,0.4,200
1.2589662678162744e-07,3.4648535532266433,2,1,0.4,200
1.5856071608977545e-07,3.7160682460670365,2,1,0.4,200
1.9959084857691108e-07,3.937051463839148,2,1,0.4,200
2.5111187349897826e-07,4.19084127961391,2,1,0.4,200
3.162229155034447e-07,4.456002671251283,2,1,0.4,200
3.980862210985697e-07,4.6833209179430675,2,1,0.4,200
5.011352082482603e-07,4.947139765268775,2,1,0.4,200
6.3099238760445e-07,5.175570674212075,2,1,0.4,200
7.943240117587947e-07,5.421559186734176,2,1,0.4,200
1.0000501551478345e-06,5.706755588571596,2,1,0.4,200
1.2589337816316782e-06,5.949238646631428,2,1,0.4,200
1.584914171586574e-06,6.178255326086704,2,1,0.4,200
1.9952760885779766e-06,6.399782227771469,2,1,0.4,200
2.5119236208571425e-06,6.602893967533973,2,1,0.4,200
3.162382224941174e-06,6.813568883193018,2,1,0.4,200
3.981045703613213e-06,6.953585794848969,2,1,0.4,200
5.011891421639866e-06,7.1501919763948045,2,1,0.4,200
6.309494252290086e-06,7.278964038472482,2,1,0.4,200
7.943255964474056e-06,7.41789393909496,2,1,0.4,200
1.0000009150148034e-05,7.512317425111064,2,1,0.4,200
1.2589292035828604e-05,7.6227657151196535,2,1,0.4,200
1.584889522689156e-05,7.679743042121105,2,1,0.4,200
1.9952492706277045e-05,7.7400238766502625,2,1,0.4,200
2.511896919805744e-05,7.794992635433985,2,1,0.4,200
3.162287538679225e-05,7.848732670515026,2,1,0.4,200
3.981064586377499e-05,7.890230666258304,2,1,0.4,200
5.0118646561941434e-05,7.940183316138816,2,1,0.4,200
6.30956749110692e-05,7.949054425134572,2,1,0.4,200
7.943279723519531e-05,7.957860588674451,2,1,0.4,200
0.00010000005217549237,7.987349910919414,2,1,0.4,200
1.309360965856088e-09,0.5871936216801935,1,2,0.3,200
1.5565879178707314e-09,0.6642402268833008,1,2,0.3,200
1.9115471929378545e-09,0.7564833236813401,1,2,0.3,200
2.5148134669287167e-09,0.8291035057749491,1,2,0.3,200
3.1610822506922314e-09,0.9317072320778198,1,2,0.3,200
4.011756948986716e-09,1.0413515492595091,1,2,0.3,200
5.011984974179679e-09,1.130296059983997,1,2,0.3,200
6.295936879577207e-09,1.247865320289597,1,2,0.3,200
7.917043162908055e-09,1.369554251374333,1,2,0.3,200
1.0019807111349672e-08,1.5180113659263061,1,2,0.3,200
1.2548758139150804e-08,1.6533217841814574,1,2,0.3,200
1.5845266979391374e-08,1.7730857709527772,1,2,0.3,200
2.004098897168755e-08,1.9583090309578044,1,2,0.3,200
2.5242533855958782e-08,2.110754544209782,1,2,0.3,200
3.1801846579170226e-08,2.2882803936166303,1,2,0.3,200
3.975645096304103e-08,2.4922285852640154,1,2,0.3,200
5.0097226326202236e-08,2.6762606559901685,1,2,0.3,200
6.315059292908149e-08,2.9010150024485957,1,2,0.3,200
7.936627562069104e-08,3.1154979314366114,1,2,0.3,200
1.0006948252776318e-07,3.3827211605746816,1,2,0.3,200
1.2592007764691934e-07,3.633316182018906,1,2,0.3,200
1.585326915926063e-07,3.9018835466949584,1,2,0.3,200
1.994942151575705e-07,4.161034250145661,1,2,0.3,200
2.511621773842265e-07,4.444655646535928,1,2,0.3,200
3.160796069158583e-07,4.74314782592261,1,2,0.3,200
3.980967192913464e-07,5.069570949141752,1,2,0.3,200
5.012180956112408e-07,5.380109947682392,1,2,0.3,200
6.309137084026164e-07,5.686732563701414,1,2,0.3,200
7.942639719287135e-07,6.006023843823671,1,2,0.3,200
1.0000322874603854e-06,6.343884109812763,1,2,0.3,200
1.2589540559065925e-06,6.670979099836726,1,2,0.3,200
1.5848770845489946e-06,6.9855110660454205,1,2,0.3,200
1.9952808133609016e-06,7.296282583518564,1,2,0.3,200
2.5119406908968788e-06,7.6029158860546655,1,2,0.3,200
3.1623246150543895e-06,7.904360610344378,1,2,0.3,200
3.981113468607206e-06,8.181246068028162,1,2,0.3,200
5.0117624164639725e-06,8.422629462066759,1,2,0.3,200
6.3096769495433895e-06,8.663882785035742,1,2,0.3,200
7.943295885148105e-06,8.87469426841236,1,2,0.3,200
9.999998044397212e-06,9.061419147983518,1,2,0.3,200
1.2589244433668873e-05,9.208441290961424,1,2,0.3,200
1.584888577414172e-05,9.355608622871257,1,2,0.3,200
1.995259496934566e-05,9.495176641505603,1,2,0.3,200
2.511892041801827e-05,9.569948667224176,1,2,0.3,200
3.162275538961976e-05,9.65615427508667,1,2,0.3,200
3.981072122766439e-05,9.729571974295789,1,2,0.3,200
5.011866086830287e-05,9.794209544745412,1,2,0.3,200
